OriginLat,OriginLon,DestinationLat,DestinationLon
44.878019050000006,-93.2209280537696,32.11237945,-110.93938747808727
29.9759983,-90.0782127,39.1014537,-84.5124602
29.9759983,-90.0782127,39.8606676,-104.68536732610298
29.9759983,-90.0782127,42.205699100000004,-83.35297537621658
29.9759983,-90.0782127,40.68906405,-74.17725485035348
33.680640600000004,-78.92905970872894,35.21074145,-80.9457435226013
37.7120907,-122.21450262406256,40.790066100000004,-111.97989846185591
20.89569785,-156.43404764122727,38.687223450000005,-121.5903702806319
35.3848053,-97.60534425082406,41.7854316,-87.75084869357148
41.2587459,-95.9383758,33.94216754999999,-118.42139298414197
34.05414245,-117.59915769373036,40.790066100000004,-111.97989846185591
41.97795725,-87.90920910980722,41.764582,-72.6908547
41.97795725,-87.90920910980722,42.9402016,-78.73075229745353
41.97795725,-87.90920910980722,45.78359005,-111.15697962783483
41.97795725,-87.90920910980722,33.93886305,-81.1139715103596
41.97795725,-87.90920910980722,39.99705605,-82.89304061484347
41.97795725,-87.90920910980722,38.8950368,-77.0365427
41.97795725,-87.90920910980722,31.8092748,-106.36664263248113
41.97795725,-87.90920910980722,46.9208925,-96.81448802996968
41.97795725,-87.90920910980722,40.9798288,-85.18791163159256
41.97795725,-87.90920910980722,42.9461717,-87.9138891
41.97795725,-87.90920910980722,41.44772135,-90.51146650735623
41.97795725,-87.90920910980722,45.58902115,-122.5935717503766
41.97795725,-87.90920910980722,40.6652029,-89.69682574521849
41.97795725,-87.90920910980722,30.4725975,-87.18808592919096
41.97795725,-87.90920910980722,27.395988350000003,-82.55407423064528
41.97795725,-87.90920910980722,36.19914,-95.8867383912098
36.8946697,-76.20229629965002,39.19764875,-76.68258351960611
36.8946697,-76.20229629965002,42.205699100000004,-83.35297537621658
36.8946697,-76.20229629965002,40.642947899999996,-73.7793733748521
26.715364,-80.0532942,33.63779875,-84.42927118585675
26.715364,-80.0532942,38.8950368,-77.0365427
26.715364,-80.0532942,40.78964545,-73.09731499551691
45.58902115,-122.5935717503766,29.9841416,-95.33298595614491
45.58902115,-122.5935717503766,33.43289075,-112.00942230268426
45.58902115,-122.5935717503766,47.4475673,-122.3080158569515
37.132296499999995,-76.49401292414504,40.7757145,-73.87336398511545
39.875018,-75.23521278969667,33.63779875,-84.42927118585675
39.875018,-75.23521278969667,30.19348925,-97.66500963529677
39.875018,-75.23521278969667,41.406618550000005,-81.85120214358412
39.875018,-75.23521278969667,29.9841416,-95.33298595614491
39.875018,-75.23521278969667,39.7162533,-86.29508388539975
39.875018,-75.23521278969667,28.412903550000003,-81.30944309752753
39.875018,-75.23521278969667,42.93066555,-71.43882646608829
39.875018,-75.23521278969667,29.9759983,-90.0782127
39.875018,-75.23521278969667,36.8946697,-76.20229629965002
39.875018,-75.23521278969667,37.5073698,-77.3336845
39.875018,-75.23521278969667,38.687223450000005,-121.5903702806319
33.43289075,-112.00942230268426,61.18103525,-149.99789189730433
33.43289075,-112.00942230268426,33.63779875,-84.42927118585675
33.43289075,-112.00942230268426,32.89651945,-97.0465220537124
33.43289075,-112.00942230268426,42.205699100000004,-83.35297537621658
33.43289075,-112.00942230268426,29.9841416,-95.33298595614491
33.43289075,-112.00942230268426,39.7162533,-86.29508388539975
33.43289075,-112.00942230268426,34.7311092,-92.22457817801748
33.43289075,-112.00942230268426,20.89569785,-156.43404764122727
33.43289075,-112.00942230268426,36.19914,-95.8867383912098
33.43289075,-112.00942230268426,32.11237945,-110.93938747808727
40.6652029,-89.69682574521849,42.205699100000004,-83.35297537621658
40.6652029,-89.69682574521849,44.878019050000006,-93.2209280537696
40.49178275,-80.23702448873742,32.89651945,-97.0465220537124
40.49178275,-80.23702448873742,42.205699100000004,-83.35297537621658
40.49178275,-80.23702448873742,40.642947899999996,-73.7793733748521
40.49178275,-80.23702448873742,33.43289075,-112.00942230268426
30.4725975,-87.18808592919096,35.21074145,-80.9457435226013
46.1729122,-119.0697308,40.790066100000004,-111.97989846185591
33.83033915,-116.50964534531111,32.89651945,-97.0465220537124
33.83033915,-116.50964534531111,40.642947899999996,-73.7793733748521
33.83033915,-116.50964534531111,47.4475673,-122.3080158569515
